text,y_true,wrong_LogReg,wrong_SVM,wrong_NB,wrong_RF,wrong_RoBERTa,wrong_DistilBERT,wrong_BERT
"Indian cuisine is my culinary final frontier; for many years, I've collected Mediterranean, Middle Eastern and Asian cookbooks, but didn't have any in my collection that focused on the varied foods of India. I recently purchased [[ASIN:0761165215 Indian Cooking Unfolded: A Master Class in Indian Cooking, with 100 Easy Recipes Using 10 Ingredients or Less]] and reviewed [[ASIN:1444734717 Prashad Cookbook: Indian Vegetarian Cooking]], gradually easing my way into various Indian regional cuisines.  So I was excited as soon as I heard that Ten Speed Press was bringing out an Indian slow cooker book to complement their other slow cooker titles and have eagerly been awaiting its release (note that this book is NOT related to [[ASIN:1572841117 The Indian Slow Cooker: 50 Healthy, Easy, Authentic Recipes]]). As soon as I received ""New Indian Slow Cooker,"" I read it cover to cover and marked several recipes to try. There is a pretty even balance between meat/seafood dishes (15 curries) and vegetarian options (11 veggie dishes and 11 dals). Many of the rice dishes are also vegetarian. There are also several ""out of the cooker"" recipes for sides, including chapattis, homemade yogurt, kachumber, raita, chutneys, paneer and a spice blend.  The book includes a very compact guide to Indian spices and ingredients; a few photos or illustrations would have been helpful here for those new to Indian cuisine, but there is detailed info (and Hindi names) for each ingredient. One thing I would have appreciated was knowing what ratio of dried curry leaves equal fresh, as that was all I was able to source in my area (the recipes call for a specific number of fresh leaves).  One trick I started using was a bouquet garni bag; this easily allowed me to remove the bay leaves, cinnamon, cardamom, etc. at the same time without having to hunt around the slow cooker.  My all-time favorite discovery here was the mixed dried fruit chutney; I can't stop eating the stuff! I've been using it on yogurt, as a sandwich spread, and I find myself sneaking back to the fridge with a (clean) spoon for another taste. You can mix and match whatever dried fruit you have on hand. This would go splendidly with turkey and squash as it has a strongly autumnal taste due to the fresh ginger and cloves. I also tried the Kerala fish curry (with the shrimp option), dum aloo, and channa masala.  Recipes call for you to put the slow cooker on high for 15 minutes before beginning to warm the insert. Because I have an insert that can go on the stovetop, I accomplished frying and cooking in the same insert. One thing I really liked was that most recipes were tested in a 6-quart slow cooker (I have two); many times, cookbooks are scaled for a much smaller cooker and I never know how to adjust the times accordingly, but everything I tried from ""New Indian Slow Cooker"" meshed with the times in the book.  I was able to source most of the ingredients at my local store without having to go to the local Middle Eastern market or mail order them (not true for other Indian cookbooks I've tested). Ingredients and instructions are straightforward, and prep time is generally low (other than preparing the tadka or masala). There are photos for every two or three recipes.  Overall, this is a good first introduction to Indian cuisine; the slow cooker is a natural for the many dishes that take advantage of braising, particularly dals and veggie curries, and Neela Paniz walks you through each recipe with a story or origin for each dish. I will certainly find myself turning to ""New Indian Slow Cooker"" the next time I am in the mood for Indian (and to keep a stash of the mixed dried fruit chutney on hand!)  (Review copy from Blogging for Books)",1,True,True,False,True,False,False,False
"Bought this for my  grandson who already has an unbelievable vocabulary for a 2-year-old; however, the book doesn't really keep his interest.  I would recommend waiting til a child is at least 4 before purchasing this book.",1,True,True,True,False,False,True,True
"I'm sure the info is good, but I couldn't see most of it without a magnifying glass!",0,False,False,False,False,True,False,False
I really wanted to like this book. Knowing that her husband was a total philanderer put a new spin on this. She spent her time trying to figure out why her marriage was like it was. Her husband didn't deserve her.,0,False,False,False,False,True,False,False
queers,0,False,False,False,False,True,False,False
Price is good but the book is really hard to use. Holes for quarters are just too small enough that you can’t get them in without bending the book. Spend the extra couple bucks for the other brand—much better quality,0,False,False,False,False,True,False,False
"This is a beautiful book. The photographs, as well as the content is nicely done. Owen Deutsch is one of my favorite photographers. The work he and the American Bird Conservancy does is vital for our feathered friends and their knowledge has helped educate many people. This book makes the perfect gift for any bird, nature or photography lover.",1,False,False,False,False,False,False,False
"My book arrived as promised in brand new condition, although I purchased it as used. It is 880 pages and I am now re-reading, having enjoyed it so much the first time around. I have started to read the world classics as a way to develop my own skills as a writer, with a novel of my own now in progress. One that I hope to improve by learning how the masters of the craft do it.",1,True,True,True,True,False,False,False
Hard to get through was very disappointed with this book it was as if it was written by a fan with a crush on Anita.,0,False,False,False,False,True,False,False
"It's rare that I put down a book without finishing it, but I found myself in just such a position with Circle of Stones.  I adore well-written historical fiction: well-researched fact woven into a compelling story, written in a style that engages and draws the reader into the middle of the action.  The story must seem plausible, as though it *could* have happened the way the author tells it. Unfortunately, this book falls far short of the mark. The book is moderately well-researched (which is the reason for the 2-star rating), but the writing style is stilted (Brenda's lengthy narrative recounting her first experiences with Owain, is, frankly, silly), and the plot totally improbable.  As an example:  Why, if Owain's love for Brenda is as strong as he claims it is; why, if Owain values Brenda's keen intellect as much as he claims to; why, despite all this, would he give her the dubious choice of giving her newborn son to another woman *or* having it drowned all because of an off-hand statement made during an evening of drinking with the guys?  This makes absolutely no sense whatsoever, given the portraits of the characters drawn by the author.  And it only gets worse. Then there's the issue of typos.  While I realize that a mass-market paperback isn't of the same high quality as a hardbound edition, there's simply no excuse for the many typos I found before I finally put the book down. I haven't found another account of the Madoc legend, other than non-fiction versions.  I'd love to see this story in the hands of a skilled writer. Meanwhile, if you find this period of history interesting (mid-12th-century and the civil war spawned by the struggle for the English crown between Stephen and Matilda), check out Sharon Kay Penman's &quot;When Christ and His Saints Slept.&quot;  It's extraordinarily well researched and well-written, with complete consistent characters and a believable story.",0,False,False,False,False,True,True,False
